year,st,state,pollib_median,innovatescore_boehmkeskinner,incshare_top1,hvd_4yr,inst6013_adacope,inst6014_nom,citi6013,wpid,wideo,pid,ideo,npid,mood,democrat,republican,liberal,conservative
2005,NJ,New Jersey,2.2322199,0.40621901,20.773277,53.521,88.515602,84.108398,62.9589,0.15649199,-0.072282001,0.099656001,-0.067961,291,45.587002,32.758389,32.121468,20.774887,35.763382
2005,NM,New Mexico,0.77489102,0.004968,15.628229,25.947399,91.990501,82.358101,61.91,0.134629,-0.144243,0.151899,-0.113924,79,46.879002,33.778702,32.88446,22.814461,33.661922
2005,NY,New York,2.2078099,0.072040997,30.249168,32.035599,41.109501,45.727501,68.051003,0.25923601,0.028346,0.208517,0.051948,681,44.481998,39.741028,28.334501,23.985559,34.224915
2005,NC,North Carolina,-1.47718,0.195678,17.042601,37.929401,84.375801,75.487198,52.757401,0.041308001,-0.238609,0.034913,-0.22167499,401,34.962002,36.946026,34.794933,16.890018,42.407806
2005,ND,North Dakota,-1.35739,0.100956,13.23055,56.763699,21.825199,28.83,65.045898,-0.21664999,0.034696002,-0.25806499,0,31,32.755001,26.686382,34.406269,13.285748,47.076317
2005,OH,Ohio,-0.12874199,0.099218003,15.858205,46.287701,16.571199,23.1731,54.7309,0.061071001,-0.075002,0.070143998,-0.111111,556,33.686001,33.414177,33.192711,18.567965,41.449738
2005,OK,Oklahoma,-0.93936098,0.062406,17.739819,34.2076,44.365398,51.385399,28.9065,0.073587999,-0.379498,0.021857999,-0.32967001,183,35.965,30.488789,41.840496,11.951442,51.565434
2005,OR,Oregon,0.87542498,0.067362003,16.907751,48.686199,79.349998,74.618103,62.442101,0.053810999,-0.063536003,0.060240999,-0.042424001,166,44.117001,32.246719,27.676081,23.156221,34.021358
2005,PA,Pennsylvania,0.324426,0.001718,18.714851,32.782101,60.111301,57.048801,57.534199,0.053117,-0.083365999,0.03864,-0.085937999,647,40.583,34.151402,42.315807,18.209774,42.696415
2005,RI,Rhode Island,1.89362,0.32698101,17.355354,35.8522,77.833298,73.036598,83.292702,0.153973,0.108683,0.190476,0.088889003,42,41.868999,35.196651,23.878712,24.085047,33.586853
2005,SC,South Carolina,-1.64292,0.047564,17.740566,21.515499,14.1588,11.2404,46.1852,0.014801,-0.238764,0.031645998,-0.23636401,158,35.738998,31.341295,41.947681,15.656325,47.241489
2005,SD,South Dakota,-1.0404,0.13966499,16.938173,38.756699,15.5,21.834801,54.881901,-0.249889,-0.29899999,-0.222222,-0.27451,54,33.466999,26.220915,48.803337,14.200482,46.173252
2005,TN,Tennessee,-0.98938298,0.17492899,18.760649,36.319,60.563099,61.688099,42.750198,0.004305,-0.38084799,-0.024095999,-0.34883699,249,31.511,32.748688,40.31036,15.207215,47.90691
2005,TX,Texas,-0.93249899,0.15207399,21.896835,23.8076,10.8615,10.3611,47.058102,-0.048459999,-0.29659501,-0.100457,-0.29881701,657,33.16,26.784597,45.3923,14.763638,48.431324
2005,UT,Utah,-1.11209,0.046991002,18.486353,41.702099,10.125,16.046,31.591801,-0.388751,-0.303844,-0.31914899,-0.32381001,94,39.699001,20.359135,47.477512,12.344077,47.697594
2005,VT,Vermont,1.6725301,0.047456,16.308855,52.345299,89.424301,72.255898,89.822998,0.189496,0.027821001,0.222222,0.040816002,45,44.887001,32.367012,31.306618,23.78314,34.462048
2005,VA,Virginia,-0.776223,0.002768,17.124132,27.1499,53.008301,51.7332,49.635799,0.009091,-0.095987998,0.034483001,-0.079772003,348,37.341999,29.989967,35.728188,18.397707,43.378826
2005,WA,Washington,0.82934701,0.15746,19.68508,46.505299,82.482903,77.7537,59.594898,0.14416599,-0.001849,0.151292,-0.028674001,271,42.341,34.302696,27.860901,24.304598,32.772633
2005,WV,West Virginia,0.028569,0.001715,14.973037,51.7397,89.75,81.245796,67.3162,0.22449601,-0.24984699,0.25242701,-0.28712901,103,30.021,34.749275,29.128391,14.618899,48.532349
2005,WI,Wisconsin,0.75855398,0.14477199,16.479261,36.609699,54.1105,47.599201,53.707199,0.041474,-0.191057,0.046595,-0.14788701,279,36.083,32.509602,29.781521,19.01318,39.841827
2005,WY,Wyoming,-1.0388401,0.068135001,28.523071,24.208099,45.925098,51.7351,35.4669,-0.104674,-0.49725699,-0.26666701,-0.4375,15,36.564999,23.449015,45.605644,11.971579,48.810837
2006,AL,Alabama,-1.86882,0.043887001,20.422447,30.924801,43.75,46.099701,40.314201,-0.091491997,-0.240375,-0.05914,-0.25,186,37.73,36.661957,37.897266,17.066763,47.032032
2006,AK,Alaska,0.31615499,0.038943,13.396347,47.837002,16.1667,35.9851,45.082001,-0.050590999,-0.29031199,0.025,-0.166667,40,41.319,29.294704,35.245174,19.274979,42.939571
2006,AZ,Arizona,-0.76231301,0.18476599,23.075476,36.398201,54.2188,51.673599,50.149502,-0.091888003,-0.141744,-0.065454997,-0.177122,275,47.451,28.1388,34.397579,19.878759,40.158924
2006,AR,Arkansas,-1.63886,0.093463004,16.44953,18.0404,44.400002,46.889,49.1493,0.026528001,-0.32466999,0.062991999,-0.3125,127,36.459999,38.239071,30.087036,17.021034,45.750782
2006,CA,California,2.42296,0,24.025183,46.7985,51.703602,50.9179,59.906601,0.181523,-0.01123,0.125,-0.023678999,1088,44.499001,35.792717,26.856693,26.97434,32.663177
2006,CO,Colorado,-0.36024499,0.21939801,21.301453,47.8964,35.329399,29.298201,49.9627,-0.138109,-0.18585999,-0.024,-0.1417,250,45.345001,30.270069,33.261551,21.939497,37.286064
2006,CT,Connecticut,1.82309,0.141753,31.746422,38.7868,73.875,59.068199,78.810303,0.19856299,-0.052079,0.158416,-0.004854,202,40.664001,32.070614,24.008867,25.491344,34.320675
2006,DE,Delaware,0.72240102,0.32623199,19.136265,30.9839,78.875,65.364799,68.455803,0.321457,0.015992001,0.31999999,0,50,53.235001,55.600674,8.6215878,36.080772,18.66647
2006,FL,Florida,-0.74675602,0.13141,31.248871,21.1199,14.2105,16.8318,49.367001,-0.067519002,-0.168549,-0.022487,-0.15691499,756,36.004002,35.697765,33.814857,19.121342,42.054974
2006,GA,Georgia,-1.64896,0.111851,20.322842,25.949301,10.0677,12.7396,37.7393,0.078299001,-0.233961,0.022039,-0.25984299,363,35.785999,32.25613,32.155331,16.0945,42.815971
2006,HI,Hawaii,1.68139,0.179121,15.995136,43.3755,61.182201,64.900299,70.839996,-0.23783299,-0.21981101,0,-0.083333001,34,52.893002,38.748272,17.346464,26.332453,29.764233
2006,ID,Idaho,-0.98647302,0.001246,20.46384,37.415199,12.75,12.4662,23.1654,-0.26991999,-0.243388,-0.321839,-0.27659601,87,39.883999,24.660873,38.618275,17.440844,46.65984
2006,IL,Illinois,0.57703102,0.20288099,22.947483,28.2897,78.525703,79.968803,59.0658,0.179666,-0.049474999,0.09375,-0.094231002,512,38.948002,37.689671,25.756752,21.990543,34.837589
2006,IN,Indiana,-0.55595702,0.099458002,16.32148,32.244499,20.259199,16.3575,52.706402,-0.027465999,-0.185453,-0.051213,-0.178478,371,35.415001,29.670193,32.69495,17.533289,42.239883
2006,IA,Iowa,0.133986,0.076531,14.40657,44.0798,69.876503,65.651299,52.476101,-0.004641,-0.052653,0.014851,-0.068966001,202,38.441002,33.043087,27.559229,19.649,39.507122
2006,KS,Kansas,-0.72083002,0.108531,17.443998,38.794899,50.400002,45.8125,40.576,-0.245171,-0.200293,-0.25641,-0.164474,156,33.264,27.85671,36.91872,17.240978,45.115364
2006,KY,Kentucky,-0.65869802,0.099099003,16.584301,31.236799,26.635,33.378399,39.4426,0.034428999,-0.21431801,0.054152001,-0.22614799,277,33.550999,39.114666,33.856926,18.20907,46.856461
2006,LA,Louisiana,-0.95813102,0.100119,21.99382,21.755699,65.666702,78.0298,32.820499,0.016109001,-0.275199,0.066666998,-0.20398,195,37.265999,38.592133,31.110411,19.670868,44.869957
2006,ME,Maine,1.59365,0.22237,16.190578,61.691601,88.859398,78.525597,70.321098,-0.076435998,0.136884,-0.026786,0.097345002,112,40.629002,29.162231,27.19496,23.10634,36.10968
2006,MD,Maryland,1.53592,0.004006,17.696968,39.201801,62.125,51.330799,70.338501,0.288445,-0.046808001,0.25723499,0.003185,311,43.209999,46.083881,24.163254,23.814466,35.467213
2006,MA,Massachusetts,1.8809201,0.045455001,24.715288,24.2936,74.959602,71.103302,83.602097,0.150911,-0.019278999,0.192073,0.060975999,328,43.173,33.209953,20.401726,27.922346,32.157543
2006,MI,Michigan,0.399266,0.044071,16.601849,55.010899,63.379101,60.479401,59.705101,0.123703,-0.108704,0.10998,-0.134809,491,40.675999,30.838243,30.733023,19.397297,37.318371
2006,MN,Minnesota,1.311,0.051236,18.508482,59.998501,39.080101,33.911999,57.378899,0.111023,-0.115547,0.108696,-0.109091,322,39.271999,34.061687,26.683504,19.674013,38.575848
2006,MS,Mississippi,-2.2453301,0.097708002,18.02363,29.012199,37.6269,48.172699,37.468102,-0.033557002,-0.052621,-0.115942,-0.131034,138,38.825001,37.525314,32.901009,18.27528,44.220165
2006,MO,Missouri,-0.30670401,0.108812,17.811377,45.725899,11.9286,18.4834,48.950401,-0.00049,-0.248051,-0.012121,-0.241983,330,37.740002,32.86372,26.295174,20.236141,40.66658
2006,MT,Montana,0.434513,0.123494,17.839134,45.9258,59.955002,66.719803,43.590099,0.029412,-0.234595,-0.015873,-0.274194,63,41.782001,29.433363,34.854012,19.204473,41.982346
2006,NE,Nebraska,-0.30590501,0.043979,17.550585,38.007999,13.775,25.27,23.5173,-0.17824601,-0.305682,-0.138889,-0.252336,108,37.356998,26.851883,38.74604,15.712029,46.540863
2006,NV,Nevada,-0.43340701,0.07265,32.299347,46.5704,38.0256,32.4375,55.382198,0.006192,-0.024998,0.009434,-0.118182,106,47.015999,30.960194,29.417128,21.970444,36.403812
2006,NH,New Hampshire,0.73107803,0.094664,19.329718,61.557499,58.784302,44.812901,55.294498,0.092038997,-0.068940997,0.024691001,-0.108434,81,39.216999,29.274757,28.50433,22.178211,37.7929
2006,NJ,New Jersey,2.3736701,0.40621901,21.224472,53.220001,81.865303,84.941399,61.084499,0.132278,-0.037381001,0.122914,-0.002257,1318,46.171001,31.577166,25.87401,23.502352,34.97636
2006,NM,New Mexico,0.63133597,0.004968,16.859997,25.1786,94.7714,82.358101,62.7276,0.343034,-0.094310001,0.244444,-0.045455001,90,44.495998,33.036888,31.075415,22.053001,35.862064
2006,NY,New York,2.1721001,0.072040997,32.161896,32.3493,49.634701,44.7225,74.718597,0.20297299,0.029253,0.16073599,0.008485,815,43.882,38.782749,26.213692,26.920546,32.286369
2006,NC,North Carolina,-1.46744,0.195678,18.229946,35.088299,82.342499,75.487198,54.123901,0.029111,-0.202916,0.048923999,-0.215534,511,36.304001,36.223923,32.096306,19.544899,42.536671
2006,ND,North Dakota,-1.36807,0.100956,15.721192,57.161499,25.6311,28.83,66.412201,0.121383,-0.21074501,-0.205882,-0.3125,34,35.868,31.426863,35.330357,16.06163,45.447803
2006,OH,Ohio,-0.111488,0.099218003,16.641722,46.889198,21.0357,22.8978,54.903099,0.076136,-0.162523,0.057078999,-0.14913701,1787,34.924999,32.813923,30.99935,20.005022,39.48175
2006,OK,Oklahoma,-0.98573399,0.062406,20.177149,34.9664,32.501202,51.385399,22.557301,0.047991998,-0.29145601,0.041885,-0.28723401,191,37.744999,41.423153,37.997482,15.5119,49.89938
2006,OR,Oregon,0.87984502,0.067362003,18.13135,47.9366,78.82,74.618103,61.463699,0.130523,-0.109905,0.040541001,-0.125561,222,45.360001,36.059429,30.45072,23.196869,35.929405
2006,PA,Pennsylvania,0.40188801,0.001718,19.436939,34.512199,61.593899,57.048801,60.501701,0.065002002,-0.115343,0.035714,-0.12643699,784,41.879002,39.07362,35.41814,22.443228,37.369419
2006,RI,Rhode Island,1.82039,0.32698101,18.470415,35.2962,85.833298,73.036598,88.1922,0.232594,-0.057463001,0.22449,-0.117647,49,42.321999,34.511105,22.978485,26.05171,32.620663
2006,SC,South Carolina,-1.71591,0.047564,18.92658,21.3748,9.4912996,11.0004,44.2202,0.012772,-0.38263199,-0.026906,-0.371041,223,37.166,35.066597,36.587906,18.193157,44.032463
2006,SD,South Dakota,-1.07815,0.13966499,19.402897,44.380299,10,21.834801,49.6082,0.072185002,-0.23648401,0,-0.1875,50,36.042999,32.726284,37.782528,17.632591,44.448505
2006,TN,Tennessee,-1.03172,0.17492899,20.757378,34.373402,50.8372,60.717899,37.726799,-0.077707,-0.32741699,-0.042169001,-0.30153799,332,32.84,33.053764,34.324734,17.065586,45.309353
2006,TX,Texas,-0.99026501,0.15207399,23.180058,24.3507,11.2117,10.0728,46.5658,-0.017295999,-0.21663199,-0.055844001,-0.242079,770,35.507999,27.756617,33.82275,17.358255,45.241116
2006,UT,Utah,-1.09313,0.046991002,19.653488,43.931499,13,16.046,27.5758,-0.40743601,-0.300201,-0.440945,-0.42857099,127,39.598999,26.779335,43.808666,17.890722,47.165714
2006,VT,Vermont,1.7465,0.047456,18.29668,49.982201,92.583603,72.255898,93.2481,0.216609,0.002701,0.196078,0,51,46.465,29.778528,21.988092,27.098242,32.243847
2006,VA,Virginia,-0.75533301,0.002768,17.632341,26.3312,57.0802,53.9529,52.1716,0.070188999,-0.13617399,0.023809999,-0.136659,462,38.370998,31.833853,31.802885,17.786921,40.918842
2006,WA,Washington,1.24326,0.15746,20.842707,47.457298,80.279602,77.7537,57.620899,0.018425001,-0.085744001,0.025974,-0.093548,308,43.266998,30.631361,27.044943,24.513208,34.964935
2006,WV,West Virginia,0.103456,0.001715,14.296511,52.147598,78.875,81.245796,59.5881,0.048167001,-0.165492,0.102362,-0.22834601,127,32.085999,39.259644,31.921862,16.351307,46.277405
2006,WI,Wisconsin,0.68642497,0.14477199,17.685827,38.5243,55.919899,47.599201,56.2206,0.001058,-0.036517002,-0.01278,-0.073619999,313,39.138,28.21143,27.323149,20.789629,38.658821
2006,WY,Wyoming,-1.0358,0.068135001,32.964005,24.754801,38.378502,51.7351,28.5658,-0.50490397,-0.302558,-0.413793,-0.37931001,29,36.964001,29.023783,44.68325,17.284372,48.280354
2007,AL,Alabama,-1.8863699,0.052395999,19.980532,30.7948,51.02,45.2192,47.255798,0.078498997,-0.23577701,0.008734,-0.35470101,229,37.654999,33.764,32.322132,13.618237,49.303699
2007,AK,Alaska,0.192819,0.109617,13.900859,47.954399,35.666698,35.9851,59.8064,0.085527003,-0.025617,0.052632,0.018518999,57,44.354,27.990286,32.059193,19.762897,44.642982
2007,AZ,Arizona,-0.50049198,0.22118001,21.635246,39.141399,56.861099,49.705898,48.691898,-0.065053999,-0.112687,-0.059489999,-0.102857,353,51.103001,29.519444,29.998173,21.378304,42.368282
2007,AR,Arkansas,-1.60263,0.071675003,17.3899,14.9291,88.099998,74.583603,56.3867,0.057652,-0.25910601,0.022988999,-0.27544901,174,35.73,31.273506,30.923693,15.460368,48.63715
2007,CA,California,2.4884601,0,24.600832,47.433899,51.848701,50.5555,61.5075,0.17402101,0.027912,0.125192,-0.005299,1302,50.470001,34.945431,25.612404,26.827957,34.995686
2007,CO,Colorado,-0.184411,0.10241,21.273775,48.107201,45.712101,38.543598,53.422401,0.003075,-0.134023,-0.035608001,-0.13450301,337,48.112999,29.673761,28.511358,23.476206,38.669781
2007,CT,Connecticut,1.75901,0.091410004,36.06892,37.8311,80.208298,57.6591,83.416801,0.162117,0.080298997,0.108,0.039841,250,44.043999,33.722027,21.923994,27.095814,35.01141
2007,DE,Delaware,0.634893,0.008982,18.7078,30.5903,80.2351,67.439499,73.231201,0.340956,0.014491,0.24489801,0.055555999,49,66.265999,57.60545,8.2192936,41.180893,18.653425
2007,FL,Florida,-0.66514897,0.091410004,30.380537,20.867599,18.6765,15.9504,55.027699,0.040939,-0.177623,-0.010225,-0.166327,978,35.291,33.519398,28.904863,18.507832,43.590351
2007,GA,Georgia,-1.69291,0.002012,20.25425,23.4655,5.35988,7.83709,43.153099,-0.015489,-0.27595699,0.024831001,-0.275938,443,38.569,36.773785,29.356138,17.042376,43.66943
2007,HI,Hawaii,1.751,0.143351,15.684423,41.733501,70.616203,66.896797,80.427101,0.164685,0.27635801,0.166667,0.12766001,48,60.053001,39.434368,16.483435,31.297819,29.201544
2007,ID,Idaho,-1.08571,0.089256003,18.835949,34.4729,13.125,14.0911,31.6518,-0.15450899,-0.24875499,-0.173913,-0.35087699,115,42.585999,25.214481,36.839649,17.901615,48.413193
2007,IL,Illinois,0.51730001,0.32997999,24.686073,28.9065,92.278198,83.371902,69.514702,0.218538,-0.040734999,0.14623301,-0.080576003,677,43.398998,35.555065,20.673302,20.528627,36.308167
2007,IN,Indiana,-0.59560901,0.077209003,16.567835,34.977798,28.48,23.329399,53.2075,0.00088,-0.28353399,-0.049148999,-0.268657,529,39.886002,29.93598,29.54624,18.096189,44.681644
2007,IA,Iowa,0.43530899,0.099394001,14.500255,43.325802,90.590897,77.918404,55.465801,0.056058999,-0.116877,0.088803001,-0.11583,259,39.584,29.632164,26.247458,18.797928,42.142124
2007,KS,Kansas,-0.79182398,0.002546,17.980482,40.278599,52.875,45.8531,44.381199,-0.102966,-0.25033799,-0.153846,-0.235808,234,34.355999,27.9062,31.456387,16.181791,46.96397
2007,KY,Kentucky,-0.63280201,0.067043997,17.115311,30.675699,37.132099,37.5173,51.365398,0.124608,-0.113315,0.13455699,-0.159509,327,34.058998,29.061623,34.186855,15.781948,48.468864
2007,LA,Louisiana,-0.85556,0.112011,15.80775,25.179701,90.166702,73.400497,45.1315,-0.050292999,-0.353291,0.016666999,-0.28692001,240,38.200001,35.623203,29.524651,15.233247,47.265976
2007,ME,Maine,1.4910001,0.59178698,15.710434,63.104,90.553802,80.441399,77.911003,0.033275001,-0.141739,0.079136997,-0.036765002,139,41.487,29.884434,24.764051,24.026726,38.934483
2007,MD,Maryland,1.6712101,0.17821801,18.339684,38.922901,95.1875,86.616997,73.6996,0.28208199,0.024878001,0.240476,0.018779,420,45.816002,40.472622,22.516483,22.829168,36.269699
2007,MA,Massachusetts,1.91776,0.066076003,26.783728,23.6301,94.833298,92.213898,87.756203,0.119468,0.014575,0.201474,0.091583997,407,47.424,33.177563,17.148249,29.094908,33.638859
2007,MI,Michigan,0.33008599,0.14063799,17.902927,55.1385,76.431198,70.0373,64.413002,0.168476,-0.094622001,0.094309002,-0.114961,615,44.301998,33.204868,22.945093,22.783749,38.754597
2007,MN,Minnesota,1.3072701,0.227907,19.203444,60.3013,59.25,50.012699,64.239403,0.110206,-0.107406,0.052873999,-0.114416,435,42.362,29.789503,26.135843,20.301783,40.717384
2007,MS,Mississippi,-2.2530799,0.001908,16.117241,27.669001,37.172298,42.082802,43.431599,0.033693999,-0.32391599,0.065358996,-0.302632,153,40.748001,38.341846,26.475992,15.453771,45.567173
2007,MO,Missouri,-0.381843,0.071736999,19.009401,46.317902,27.805099,20.1556,60.092098,0.064994,-0.224601,0.043880001,-0.243182,433,41.492001,31.540018,25.136635,18.156588,43.109901
2007,MT,Montana,0.404387,0.15291899,18.285866,47.0149,74.883102,63.333698,59.756599,0.215553,-0.249731,0.079544999,-0.33707899,88,44.261002,27.652021,31.282146,20.938883,43.985718
2007,NE,Nebraska,-0.33724499,0.124242,17.831944,44.4599,22.7875,21.8424,45.802502,-0.054529,-0.158411,-0.015625,-0.22656301,128,40.426998,26.640583,35.97123,16.183891,47.93359
2007,NV,Nevada,-0.43440399,0.000934,30.269596,44.324799,41.6395,38.512501,56.0261,0.044202998,-0.14327499,0.132653,-0.142857,98,51.112999,32.464561,24.810915,24.509853,38.108738
2007,NH,New Hampshire,0.88582897,0.152275,19.522322,61.831902,95.120796,78.822998,52.761902,0.010928,-0.166554,0.052632,-0.044443998,95,42.597,28.841063,24.255714,22.538677,39.232651
2007,NJ,New Jersey,2.60044,0.01002,23.102385,52.166401,94.043098,84.622002,75.436996,0.113957,0.001269,0.114719,-0.008475,462,49.346001,35.088825,21.403536,25.342539,35.893394
2007,NM,New Mexico,0.86224198,0.392039,17.719255,24.409599,92.900002,82.358101,64.107697,0.26145601,-0.163808,0.125,-0.172043,96,48.540001,32.297146,25.193483,24.482239,37.920467
2007,NY,New York,2.2100899,0.001103,35.303101,32.662998,83.965897,75.593903,78.766296,0.138036,-0.049600001,0.159266,0.011639,1036,50.453999,37.183712,20.101833,27.59516,33.496323
2007,NC,North Carolina,-1.44032,0.00303,18.428005,32.247299,89.849998,77.0299,55.017601,0.013574,-0.16194201,0.060261,-0.203612,614,38.417,34.556686,27.307167,17.020971,43.12072
2007,ND,North Dakota,-1.3778501,0.00173,15.601486,57.574699,28.709101,33.062599,62.7897,0.065264001,-0.36448801,-0.042856999,-0.42028999,70,38.893002,27.028522,31.2997,16.248503,46.694359
2007,OH,Ohio,-0.054683998,0.071860999,17.17333,47.4907,64.614601,57.561699,62.066799,0.142406,-0.136895,0.072177,-0.140515,859,40.205002,31.68701,27.083632,20.50701,41.761723
2007,OK,Oklahoma,-1.02004,0.076563999,21.288397,35.725201,38.9744,47.811501,27.2251,0.077619001,-0.297667,0,-0.342105,227,39.094002,28.503529,35.215752,15.00384,50.867622
2007,OR,Oregon,1.08442,0.091309004,18.749447,47.187099,89.087502,81.138298,71.632599,-0.017307,0.087315001,0.050675999,0.020761,296,46.915001,30.221376,27.170774,25.57453,38.320389
2007,PA,Pennsylvania,0.68119699,0.057815999,20.394485,36.242298,75.219101,60.959999,68.581902,0.106181,-0.119134,0.092445001,-0.105263,1006,44.092999,32.197659,31.639469,21.690605,39.854935
2007,RI,Rhode Island,1.81538,0.011869,19.566641,34.7393,79.324501,71.630402,86.601997,0.38509101,0.04197,0.20754699,-0.039999999,53,45.366001,33.4799,20.554762,27.135691,34.348488
2007,SC,South Carolina,-1.71989,0.140882,19.078323,21.2341,10.7261,11.8405,47.079201,-0.061845001,-0.281297,-0.071698003,-0.254682,265,39.082001,35.385689,28.794964,16.445799,45.205162
2007,SD,South Dakota,-1.11402,0.002884,18.23827,50.003899,19.735701,23.3596,53.651402,0.045171998,-0.15453599,-0.014493,-0.28125,69,39.186001,27.47719,32.243935,16.728468,46.629772
2007,TN,Tennessee,-0.96287203,0.247748,21.334755,32.427799,71.994499,61.812,52.057201,0.022957999,-0.30143699,-0.059896,-0.293814,384,32.137001,31.821672,32.476177,15.017709,46.716782
2007,TX,Texas,-0.93582702,0.003304,22.72979,24.8633,13.2382,13.0084,49.109501,-0.037452001,-0.212354,-0.093089998,-0.237523,1042,36.877998,30.590452,31.311159,17.285168,46.036209
2007,UT,Utah,-1.13113,0.062121,20.310658,46.160801,16,16.046,40.4659,-0.21706501,-0.28872401,-0.25294101,-0.29885101,170,42.598999,24.410282,40.8759,18.781105,47.986305
2007,VT,Vermont,1.83298,0.000758,18.594051,47.619202,76.0952,73.508202,82.433502,0.23631801,0.061239999,0.150685,0.065788999,73,49.257999,31.91567,21.332108,28.66688,34.227283
2007,VA,Virginia,-0.74926698,0.21879201,17.183435,27.1782,62.366501,52.2686,59.3433,0.020506,-0.17022499,0.005329,-0.174216,563,40.805,34.840195,26.317472,17.991289,41.41827
2007,WA,Washington,1.18944,0.41128999,22.061131,48.409302,94.25,84.876404,65.061401,0.060835,0.005178,0.079155996,-0.012887,379,45.223,31.163887,26.56584,25.909414,37.149406
2007,WV,West Virginia,0.002981,0.057774998,15.425956,52.555599,90.75,81.245796,74.988098,0.249703,-0.26804501,0.158537,-0.27607399,164,31.754,28.443991,34.126976,15.437813,49.432709
2007,WI,Wisconsin,0.608042,0.003183,17.573868,40.438801,78.267303,68.309601,60.470501,0.150437,-0.068112999,0.148837,-0.073394001,430,41.001999,30.22049,24.796812,21.095333,41.150799
2007,WY,Wyoming,-1.01938,0.094578996,33.942558,25.3016,41.248699,51.826,30.068199,-0.31640601,-0.091158003,-0.255319,-0.15555599,47,39.220001,24.407806,40.219418,16.699303,50.476009
2008,AL,Alabama,-1.90583,0.052395999,17.857399,30.6647,52.267899,45.6199,48.369202,-0.043166,-0.37038499,-0.095394999,-0.39423099,304,37.723,32.416981,36.59111,15.253818,49.374977
2008,AK,Alaska,0.224406,0.109617,13.882818,45.817799,52.060299,39.025101,67.103996,-0.011423,-0.38770899,0,-0.28846201,53,44.665001,29.490833,34.825851,18.384275,43.016735
2008,AZ,Arizona,-0.64131099,0.22118001,18.00383,42.396801,56.003502,49.705898,48.543098,0.008052,-0.115867,-0.038095001,-0.086262003,315,52.147999,31.464125,34.654621,21.11327,39.089481
2008,AR,Arkansas,-1.6931601,0.071675003,16.992542,13.4877,88.400002,74.583603,57.632999,0.179928,-0.343063,0.23636401,-0.28310499,220,34.830002,38.248512,31.072876,14.895901,48.092068
2008,CA,California,2.43346,0,20.672945,48.258801,53.360901,50.163601,63.928101,0.203034,0.079625003,0.155114,0.035834,1760,50.16,38.425365,27.976418,30.885824,27.918016
2008,CO,Colorado,-0.129186,0.10241,18.065981,49.395302,89.934998,78.1306,54.1716,0.047538999,-0.085513003,0.069536,-0.11,302,46.997002,28.361292,31.242886,26.223961,32.134899
2008,CT,Connecticut,1.86818,0.091410004,29.428724,38.236401,87.5,57.6591,90.448402,0.28685299,0.030602001,0.226891,0.016736001,238,43.992001,39.929684,20.966537,27.562492,28.555828
2008,DE,Delaware,0.654944,0.008982,16.330305,33.336498,87.098503,68.736198,81.8965,0.54492098,0.27399299,0.31707299,0.078947,41,65.789001,60.578342,6.5882201,54.569252,10.739958
2008,FL,Florida,-0.72421199,0.091410004,25.666546,24.5245,24.882401,15.9504,58.417,0.083122,-0.140287,0.0625,-0.100087,1152,35.603001,29.365343,35.344246,20.077011,39.128384
2008,GA,Georgia,-1.74999,0.002012,17.401365,20.0037,9.9527798,7.4279099,48.595699,-0.036717001,-0.28914499,-0.011976,-0.27383399,501,39.316002,34.914516,31.75935,19.019585,41.632992
2008,HI,Hawaii,1.84821,0.143351,13.431281,37.1814,74.1119,66.896797,84.505302,0.32023001,-0.055041,0.52631599,0.180328,57,57.563999,46.489628,13.737402,38.022514,20.163557
2008,ID,Idaho,-1.08996,0.089256003,16.416502,33.716499,16.625,14.0911,36.255199,-0.000255,-0.224582,-0.089552,-0.222222,134,42.330002,22.627022,37.075874,16.689152,47.240749
2008,IL,Illinois,0.53649002,0.32997999,22.002804,28.5322,87.2761,83.944504,67.278999,0.15898401,-0.13123301,0.083224997,-0.123684,769,42.665001,37.643719,24.577343,26.939894,28.778337
2008,IN,Indiana,-0.43633199,0.077209003,14.457671,37.264702,27.4133,23.329399,50.431599,-0.008718,-0.118003,-0.066794001,-0.21348301,524,39.903,34.313675,25.432867,20.012125,40.641758
2008,IA,Iowa,0.59423101,0.099394001,13.114635,44.604401,90.795799,76.954002,56.951599,0.120209,-0.226215,0.090908997,-0.21611699,286,37.009998,33.456615,26.655106,21.229519,36.615616
2008,KS,Kansas,-0.824018,0.002546,16.261051,41.6516,54,45.8531,44.800999,0.008108,-0.153898,-0.027027,-0.133333,222,33.084,24.479006,39.784439,16.543854,44.547291
2008,KY,Kentucky,-0.65535301,0.067043997,15.67697,28.549101,75.942001,65.1688,52.2952,0.089345999,-0.20574901,0.230216,-0.20577601,278,33.702999,38.431896,36.54512,15.533074,48.355892
2008,LA,Louisiana,-0.82592499,0.112011,23.672476,28.6036,46.543301,43.856098,43.2402,0.018107001,-0.27301699,-0.003521,-0.34875399,284,36.941002,37.605148,32.309776,15.925508,46.45985
2008,ME,Maine,1.44946,0.59178698,14.072196,62.0592,94.464302,80.529099,91.903999,-0.088595003,-0.15125801,0.032680001,-0.012346,153,39.571999,28.460852,29.179699,24.157011,31.310917
2008,MD,Maryland,1.66962,0.17821801,15.033953,38.644001,97.667603,86.616997,78.733902,0.30186599,-0.046117,0.35820901,-0.032738,335,45.465,45.459152,20.551458,27.999395,29.353394
